Ticker,Name,Exchange,Category Name,Country
BPOST.BR,bpost SA/NV,BRU,Business Services,Belgium
BELU.BR,Beluga NV,BRU,Asset Management,Belgium
BEKB.BR,NV Bekaert SA,BRU,Metal Fabrication,Belgium
THI.BR,Think Media NV,BRU,N/A,Belgium
UNI.BR,U&I Learning NV,BRU,N/A,Belgium
KEYW.BR,Keyware Technologies NV,BRU,N/A,Belgium
COFP1.BR,Cofinimmo S.A.,BRU,N/A,Belgium
PIC.BR,Picanol NV,BRU,Diversified Machinery,Belgium
EMD.BR,EMD Music SA,BRU,"Recreational Goods, Other",Belgium
ROU.BR,Roularta Media Group NV,BRU,Publishing - Newspapers,Belgium
CMB.BR,CMB NV,BRU,N/A,Belgium
VIO.BR,VIOHALCO S.A.,BRU,Industrial Metals & Minerals,Belgium
SMAR.BR,Smartphoto Group NV,BRU,N/A,Belgium
CONN.BR,Connect Group NV,BRU,Printed Circuit Boards,Belgium
PCBB.BR,PCB NV,BRU,Drug Manufacturers - Major,Belgium
VASTB.BR,Vastned Retail Belgium NV,BRU,N/A,Belgium
SOFT.BR,Softimat S.A.,BRU,N/A,Belgium
DISL.BR,Immobiliere Distri-Land NV,BRU,Property Management,Belgium
NEWT.BR,Newtree S.A.,BRU,Confectioners,Belgium
SVP.BR,Growners,BRU,N/A,Belgium
WEHB.BR,Comm.VA Wereldhave Belgium SCA,BRU,REIT - Diversified,Belgium
RET.BR,Retail Estates nv,BRU,REIT - Retail,Belgium
GRYFO.BR,Greenyard Foods NV,BRU,N/A,Belgium
MITRA.BR,Mithra Pharmaceuticals SA,BRU,N/A,Belgium
COFP2.BR,Cofinimmo S.A.,BRU,N/A,Belgium
FNG.BR,FNG Group NV,BRU,N/A,Belgium
CAMB.BR,Campine NV,BRU,Chemicals - Major Diversified,Belgium
FAGR.BR,Fagron NV,BRU,N/A,Belgium
HOMI.BR,Home Invest Belgium S.A.,BRU,REIT - Residential,Belgium
BHFKB.BR,BHFKB.BR,BRU,N/A,Belgium
HAMO.BR,Hamon & Cie (International) SA,BRU,Diversified Machinery,Belgium
WOLE.BR,Woluwe Extension SA,BRU,Real Estate Development,Belgium
JEN.BR,Jensen-Group NV,BRU,Diversified Machinery,Belgium
NYS.BR,Dalenys,BRU,N/A,Belgium
TINC.BR,TINC Comm. VA,BRU,N/A,Belgium
COMB.BR,Compagnie du Bois Sauvage SA,BRU,Asset Management,Belgium
VIT.BR,Vision IT Group S.A.,BRU,N/A,Belgium
ENINV.BR,4Energy Invest NV,BRU,Electric Utilities,Belgium
BELR.BR,Belgian Resources and Capital Company,BRU,Asset Management,Belgium
MCC.BR,Mechelen City Center NV,BRU,N/A,Belgium
PNSB.BR,PNS,BRU,Long-Term Care Facilities,Belgium
CYAD.BR,Celyad SA,BRU,N/A,Belgium
PHAR.BR,Pharco SA,BRU,Drugs - Generic,Belgium
BEFB.BR,Befimmo NV/SA,BRU,REIT - Office,Belgium
BNB.BR,Banque nationale de Belgique SA,BRU,Money Center Banks,Belgium
CPINV.BR,Care Property Invest NV,BRU,REIT - Residential,Belgium
CFEB.BR,Compagnie d'Entreprises CFE SA,BRU,N/A,Belgium
MDXH.BR,MDxHealth SA,BRU,Biotechnology,Belgium
LEAS.BR,Leasinvest Real Estate SCA,BRU,N/A,Belgium
GENK.BR,Genk Logistics,BRU,Property Management,Belgium
INTO.BR,Intervest Offices & Warehouses nv,BRU,REIT - Diversified,Belgium
REI.BR,Reibel S.A.,BRU,Air Delivery & Freight Services,Belgium
IMMOP.BR,Immopool,BRU,N/A,Belgium
SCHD.BR,Scheerders Van Kerchove's Verenigde Fabrieken NV,BRU,N/A,Belgium
SAIG.BR,Petercam S.A.,BRU,Property Management,Belgium
MONT.BR,Montea Comm.VA,BRU,REIT - Industrial,Belgium
VAN.BR,Van De Velde NV,BRU,Textile - Apparel Clothing,Belgium
BOTHE.BR,Bone Therapeutics SA,BRU,N/A,Belgium
ENVI.BR,Envipco Holding N.V.,BRU,Pollution & Treatment Controls,Belgium
EXM.BR,Exmar NV,BRU,Shipping,Belgium
FLEX.BR,Flexos SA,BRU,Information Technology Services,Belgium
FOU.BR,Fountain S.A.,BRU,Food Wholesale,Belgium
MOPF.BR,Mopoli Fond,BRU,N/A,Belgium
FP.BR,FP.BR,BRU,N/A,Belgium
GLOG.BR,Global Graphics SE,BRU,Technical & System Software,Belgium
SGO.BR,SGO.BR,BRU,N/A,Belgium
OIM.BR,Opportunity Investment Management Plc,BRU,Information Technology Services,Belgium
INGA.BR,INGA.BR,BRU,N/A,Belgium
PAY.BR,Payton Planar Magnetics Ltd.,BRU,Diversified Electronics,Belgium
MEDV.BR,MEDIVISION,BRU,N/A,Belgium
LUXA.BR,Immo Lux-Airport SA,BRU,Property Management,Belgium
IMMOU.BR,Immo Moury SCA,BRU,Property Management,Belgium
KOR.BR,Kortrijk Ring Shopping Center,BRU,Property Management,Belgium
BREB.BR,Brederode SA,BRU,Asset Management,Belgium
RTL.BR,RTL Group SA,BRU,Broadcasting - TV,Belgium
MOP.BR,Palmboomen Cultuur Maatschappij Mopoli N.V.,BRU,Conglomerates,Belgium
NEU.BR,Compagnie Financière de Neufcour S.A.,BRU,Property Management,Belgium
NR21.BR,NR21,BRU,N/A,Belgium
PROX.BR,Proximus PLC,BRU,Information Technology Services,Belgium
CAND.BR,Candela Invest SA,BRU,N/A,Belgium
TEAM.BR,Team International Marketing SA,BRU,N/A,Belgium
TEXF.BR,"Texaf, S.A.",BRU,Conglomerates,Belgium
