Ticker,Name,Exchange,Category Name,Country
CSU.TO,Constellation Software Inc.,TOR,Technical & System Software,Canada
BB.TO,BlackBerry Limited,TOR,Communication Equipment,Canada
PPL.TO,Pembina Pipeline Corporation,TOR,Oil & Gas Pipelines,Canada
BCE.TO,BCE Inc.,TOR,Wireless Communications,Canada
SLW.TO,Silver Wheaton Corp.,TOR,N/A,Canada
MBC.TO,MBAC Fertilizer Corp,TOR,N/A,Canada
LIQ.TO,Liquor Stores N.A. Ltd.,TOR,Industrial Metals & Minerals,Canada
GTE.TO,Gran Tierra Energy Inc.,TOR,Independent Oil & Gas,Canada
GCL.TO,Colabor Group Inc.,TOR,Industrial Metals & Minerals,Canada
DGC.TO,Detour Gold Corporation,TOR,Gold,Canada
CWB.TO,Canadian Western Bank,TOR,Money Center Banks,Canada
DTX.TO,Granite Oil Corp.,TOR,N/A,Canada
Y.TO,Yellow Pages Limited,TOR,Publishing - Newspapers,Canada
TCN.TO,Tricon Capital Group Inc.,TOR,Property Management,Canada
SOX.TO,Stuart Olson Inc.,TOR,General Contractors,Canada
POU.TO,Paramount Resources Ltd.,TOR,Independent Oil & Gas,Canada
NA.TO,National Bank of Canada,TOR,Money Center Banks,Canada
GEN.TO,GeneNews Limited,TOR,Medical Laboratories & Research,Canada
KBG.V,King's Bay Resources Corp.,VAN,Gold,Canada
ENF.TO,Enbridge Income Fund Holdings Inc.,TOR,Independent Oil & Gas,Canada
EIF.TO,Exchange Income Corporation,TOR,Major Airlines,Canada
DWI.TO,DragonWave Inc.,TOR,N/A,Canada
DOL.TO,Dollarama Inc.,TOR,"Discount, Variety Stores",Canada
CPX.TO,Capital Power Corporation,TOR,Electric Utilities,Canada
CIX.TO,CI Financial Corp,TOR,Independent Oil & Gas,Canada
BTE.TO,Baytex Energy Corp.,TOR,Independent Oil & Gas,Canada
VRS.V,Verisante Technology Inc.,VAN,Medical Appliances & Equipment,Canada
UFS.TO,Domtar Corporation,TOR,Paper & Paper Products,Canada
SU.TO,Suncor Energy Inc.,TOR,Major Integrated Oil & Gas,Canada
RRX.TO,Raging River Exploration Inc.,TOR,Independent Oil & Gas,Canada
PHM.V,Patient Home Monitoring Corp.,VAN,Medical Appliances & Equipment,Canada
PBH.TO,Premium Brands Holdings Corporation,TOR,Food - Major Diversified,Canada
NWC.TO,The North West Company Inc.,TOR,Grocery Stores,Canada
IRG.TO,Imvescor Restaurant Group Inc.,TOR,Restaurants,Canada
IPL.TO,Inter Pipeline Ltd.,TOR,Oil & Gas Pipelines,Canada
IDG.TO,Indigo Books & Music Inc.,TOR,"Specialty Retail, Other",Canada
EFN.TO,Element Fleet Management Corp.,TOR,Credit Services,Canada
CPG.TO,Crescent Point Energy Corp.,TOR,Independent Oil & Gas,Canada
CGX.TO,Cineplex Inc.,TOR,Entertainment - Diversified,Canada
WLC.TO,Lithium Americas Corp.,TOR,N/A,Canada
TPK.TO,Ten Peaks Coffee Company Inc,TOR,Food - Major Diversified,Canada
SQP.TO,Strongco Corporation,TOR,Industrial Equipment Wholesale,Canada
MOO.V,Mooncor Oil & Gas Corp.,VAN,Independent Oil & Gas,Canada
RKN.TO,Redknee Solutions Inc.,TOR,Technical & System Software,Canada
QSR.TO,Restaurant Brands International Inc.,TOR,Restaurants,Canada
PXT.TO,Parex Resources Inc.,TOR,Industrial Metals & Minerals,Canada
PMT.TO,Perpetual Energy Inc.,TOR,Independent Oil & Gas,Canada
NWH-UN.TO,NorthWest Healthcare Properties Real Estate Investment Trust,TOR,REIT - Healthcare Facilities,Canada
MXG.TO,Maxim Power Corp.,TOR,Diversified Utilities,Canada
MTL.TO,Mullen Group Ltd.,TOR,Oil & Gas Equipment & Services,Canada
MSL.TO,Merus Labs International Inc.,TOR,N/A,Canada
MSI.TO,Morneau Shepell Inc.,TOR,Staffing & Outsourcing Services,Canada
MM.TO,Mood Media Corporation,TOR,N/A,Canada
MGT.TO,"Mines Management, Inc.",TOR,N/A,Canada
MBX.TO,Microbix Biosystems Inc.,TOR,Biotechnology,Canada
ITC.TO,Intrinsyc Technologies Corporation,TOR,Industrial Metals & Minerals,Canada
IFC.TO,Intact Financial Corporation,TOR,Property & Casualty Insurance,Canada
HYG.TO,Hydrogenics Corporation,TOR,Diversified Machinery,Canada
HWD.TO,Hardwoods Distribution Inc.,TOR,Industrial Equipment Wholesale,Canada
HBC.TO,Hudson's Bay Company,TOR,Department Stores,Canada
GUD.TO,Knight Therapeutics Inc.,TOR,Drugs - Generic,Canada
GLG.TO,GLG Life Tech Corporation,TOR,Farm Products,Canada
XI.V,Exclamation Investments Corporation,VAN,N/A,Canada
DOO.TO,BRP Inc.,TOR,Industrial Metals & Minerals,Canada
CCZ.TO,Critical Control Energy Services Corp.,TOR,Information Technology Services,Canada
BXE.TO,Bellatrix Exploration Ltd.,TOR,Independent Oil & Gas,Canada
BTO.TO,B2Gold Corp.,TOR,Gold,Canada
BRE.TO,Brookfield Real Estate Services Inc.,TOR,Property Management,Canada
BMO.TO,Bank of Montreal,TOR,Money Center Banks,Canada
BDI.TO,Black Diamond Group Limited,TOR,Rental & Leasing Services,Canada
VGZ.TO,Vista Gold Corp.,TOR,Gold,Canada
VET.TO,Vermilion Energy Inc.,TOR,Independent Oil & Gas,Canada
TXG.TO,Torex Gold Resources Inc,TOR,Gold,Canada
TLB.TO,TearLab Corporation,TOR,Medical Laboratories & Research,Canada
THO.TO,Tahoe Resources Inc.,TOR,Industrial Metals & Minerals,Canada
TGZ.TO,Teranga Gold Corporation,TOR,Gold,Canada
TEL.TO,Tellza Communications Inc.,TOR,Oil & Gas Drilling & Exploration,Canada
SXP.TO,Supremex Inc.,TOR,Paper & Paper Products,Canada
ROG.V,Roxgold Inc.,VAN,N/A,Canada
RBM.TO,Response Biomedical Corp.,TOR,N/A,Canada
PVG.TO,Pretium Resources Inc.,TOR,Industrial Metals & Minerals,Canada
PKI.TO,Parkland Fuel Corporation,TOR,Oil & Gas Refining & Marketing,Canada
PEY.TO,Peyto Exploration & Development Corp,TOR,Independent Oil & Gas,Canada
ORL.TO,Orocobre Limited,TOR,Copper,Canada
ORE.TO,Orezone Gold Corporation,TOR,N/A,Canada
OGD.TO,Orbit Garant Drilling Inc.,TOR,Asset Management,Canada
NMI.TO,Kirkland Lake Gold Ltd.,TOR,N/A,Canada
NAL.TO,Newalta Corporation,TOR,Industrial Metals & Minerals,Canada
MNW.TO,Mitel Networks Corporation,TOR,Communication Equipment,Canada
MIC.TO,Genworth MI Canada Inc.,TOR,Accident & Health Insurance,Canada
LTS.TO,Lightstream Resources Ltd.,TOR,N/A,Canada
JE.TO,Just Energy Group Inc.,TOR,Diversified Utilities,Canada
HR-UN.TO,H&R Real Estate Investment Trust,TOR,REIT - Diversified,Canada
HLC.TO,Holloway Lodging Corporation,TOR,Pollution & Treatment Controls,Canada
HGN.TO,Halogen Software Inc.,TOR,N/A,Canada
GXI.TO,GuestLogix Inc.,TOR,N/A,Canada
FPC.V,Falco Resources Ltd.,VAN,N/A,Canada
ECI.TO,EnerCare Inc.,TOR,Rental & Leasing Services,Canada
DH.TO,DH Corporation,TOR,N/A,Canada
DCF.TO,Difference Capital Financial Inc.,TOR,N/A,Canada
CVE.TO,Cenovus Energy Inc.,TOR,Major Integrated Oil & Gas,Canada
CQE.TO,Cequence Energy Ltd.,TOR,Independent Oil & Gas,Canada
CPI.TO,Condor Petroleum Inc.,TOR,Independent Oil & Gas,Canada
COS.TO,Canadian Oil Sands Limited,TOR,N/A,Canada
CJ.TO,Cardinal Energy Ltd.,TOR,Independent Oil & Gas,Canada
CGC.V,Canopy Growth Corporation,VAN,N/A,Canada
CFP.TO,Canfor Corporation,TOR,"Lumber, Wood Production",Canada
BNE.TO,Bonterra Energy Corp,TOR,Independent Oil & Gas,Canada
WEF.TO,Western Forest Products Inc.,TOR,"Lumber, Wood Production",Canada
WCP.TO,Whitecap Resources Inc.,TOR,Independent Oil & Gas,Canada
VLE.TO,Valeura Energy Inc.,TOR,N/A,Canada
VFF.TO,"Village Farms International, Inc.",TOR,Farm Products,Canada
URE.TO,UR-Energy Inc.,TOR,Industrial Metals & Minerals,Canada
TS-B.TO,Torstar Corporation,TOR,Conglomerates,Canada
TRQ.TO,Turquoise Hill Resources Ltd.,TOR,Industrial Metals & Minerals,Canada
TLO.TO,Talon Metals Corp.,TOR,Industrial Metals & Minerals,Canada
TC.TO,Tucows Inc.,TOR,Internet Information Providers,Canada
SVB.TO,"Silver Bull Resources, Inc.",TOR,Industrial Metals & Minerals,Canada
STB.TO,Student Transportation Inc.,TOR,Railroads,Canada
RY-PB.TO,Royal Bank of Canada,TOR,N/A,Canada
RME.TO,Rocky Mountain Dealerships Inc.,TOR,Industrial Equipment Wholesale,Canada
PZA.TO,Pizza Pizza Royalty Corp.,TOR,Gold,Canada
PRU.TO,Perseus Mining Limited,TOR,Gold,Canada
PPY.TO,Painted Pony Energy Ltd.,TOR,N/A,Canada
PBL.TO,Pollard Banknote Limited,TOR,Gaming Activities,Canada
OPM.TO,Opta Minerals Inc.,TOR,N/A,Canada
OBM.TO,Osisko Mining Inc.,TOR,N/A,Canada
NRI.TO,Nuvo Pharmaceuticals Inc.,TOR,Biotechnology,Canada
NRE.TO,Namibia Rare Earths Inc.,TOR,N/A,Canada
NPI.TO,Northland Power Inc.,TOR,Diversified Utilities,Canada
NI.TO,Victory Nickel Inc.,TOR,Industrial Metals & Minerals,Canada
MR-UN.TO,Melcor Real Estate Investment Trust,TOR,N/A,Canada
MGO.TO,Migao Corporation,TOR,N/A,Canada
MEG.TO,MEG Energy Corp.,TOR,Independent Oil & Gas,Canada
MAY.TO,Meadow Bay Gold Corporation,TOR,Closed-End Fund - Foreign,Canada
MAX.TO,Midas Gold Corp.,TOR,Specialty Chemicals,Canada
LVL.V,Lynden Energy Corp.,VAN,N/A,Canada
LIF.TO,Labrador Iron Ore Royalty Corporation,TOR,Steel & Iron,Canada
LGC.TO,Luna Gold Corp.,TOR,N/A,Canada
LB.TO,Laurentian Bank of Canada,TOR,Money Center Banks,Canada
KXS.TO,Kinaxis Inc.,TOR,Technical & System Software,Canada
KEY.TO,Keyera Corp.,TOR,Oil & Gas Pipelines,Canada
KBL.TO,K-Bro Linen Inc.,TOR,Business Services,Canada
K.TO,Kinross Gold Corporation,TOR,N/A,Canada
JAG.V,Jaguar Mining Inc.,VAN,N/A,Canada
IVW.TO,LeadFX Inc.,TOR,N/A,Canada
IVN.TO,Ivanhoe Mines Ltd.,TOR,Industrial Metals & Minerals,Canada
IFP.TO,Interfor Corporation,TOR,Industrial Metals & Minerals,Canada
GUY.TO,Guyana Goldfields Inc.,TOR,Gold,Canada
GQC.V,Goldquest Mining Corp.,VAN,Industrial Metals & Minerals,Canada
GGD.TO,GOGOLD RESOURCES INC,TOR,Industrial Metals & Minerals,Canada
GEI.TO,Gibson Energy Inc.,TOR,Oil & Gas Pipelines,Canada
FRC.TO,Canyon Services Group Inc.,TOR,N/A,Canada
FN.TO,First National Financial Corporation,TOR,Mortgage Investment,Canada
FBS-B.TO,5Banc Split Inc.,TOR,N/A,Canada
EPS.TO,Epsilon Energy Ltd.,TOR,Independent Oil & Gas,Canada
EDV.TO,Endeavour Mining Corporation,TOR,Gold,Canada
ECP.TO,Ecopetrol SA,TOR,N/A,Canada
DRT.TO,DIRTT Environmental Solutions Ltd.,TOR,General Contractors,Canada
DRM.TO,Dream Unlimited Corp.,TOR,Real Estate Development,Canada
DR.TO,Medical Facilities Corporation,TOR,Hospitals,Canada
DF.TO,Dividend 15 Split Corp. II,TOR,N/A,Canada
D-UN.TO,Dream Office Real Estate Investment Trust,TOR,REIT - Office,Canada
COM.TO,Cardiome Pharma Corp.,TOR,Biotechnology,Canada
CNL.TO,Continental Gold Inc.,TOR,Industrial Metals & Minerals,Canada
CG.TO,Centerra Gold Inc.,TOR,Gold,Canada
CFW.TO,Calfrac Well Services Ltd.,TOR,Independent Oil & Gas,Canada
CAO.TO,Cara Operations Limited,TOR,N/A,Canada
BYD-UN.TO,Boyd Group Income Fund,TOR,Personal Services,Canada
BQE.TO,BioteQ Environmental Technologies Inc.,TOR,N/A,Canada
BLU.TO,BELLUS Health Inc.,TOR,Industrial Metals & Minerals,Canada
BLD.TO,Ballard Power Systems Inc.,TOR,N/A,Canada
BFD.V,Beaufield Resources Inc.,VAN,Industrial Metals & Minerals,Canada
BAA.TO,Banro Corporation,TOR,Gold,Canada
VIC.TO,Vicwest Inc,TOR,N/A,Canada
ZMD.V,Zoommed Inc.,VAN,Healthcare Information Services,Canada
WB.TO,Whistler Blackcomb Holdings Inc.,TOR,N/A,Canada
VSN.TO,Veresen Inc.,TOR,Oil & Gas Pipelines,Canada
VPT.V,VentriPoint Diagnostics Ltd.,VAN,Medical Instruments & Supplies,Canada
TV.TO,Trevali Mining Corporation,TOR,Broadcasting - TV,Canada
TSL.TO,Tree Island Steel Ltd.,TOR,N/A,Canada
TPL.TO,Tethys Petroleum Limited,TOR,Independent Oil & Gas,Canada
TPH.TO,Temple Hotels Inc.,TOR,REIT - Hotel/Motel,Canada
TNP.TO,"TransAtlantic Petroleum, Ltd.",TOR,Independent Oil & Gas,Canada
TML.TO,Treasury Metals Inc.,TOR,Industrial Metals & Minerals,Canada
TMD.TO,Titan Medical Inc.,TOR,Medical Appliances & Equipment,Canada
TGM.V,True Gold Mining Inc.,VAN,N/A,Canada
TEI.TO,Toscana Energy Income Corporation,TOR,N/A,Canada
TDG.TO,Trinidad Drilling Ltd.,TOR,Oil & Gas Drilling & Exploration,Canada
TBE.TO,Twin Butte Energy Ltd.,TOR,N/A,Canada
SVT.V,Savant Explorations Ltd.,VAN,N/A,Canada
SPN.V,Snipp Interactive Inc.,VAN,Advertising Agencies,Canada
SPM.TO,Americas Silver Corporation,TOR,N/A,Canada
SPF.V,Silver Pursuit Resources Ltd.,VAN,Residential Construction,Canada
SMA.TO,Smart Technologies Inc.,TOR,N/A,Canada
SAH.V,Sahara Energy Ltd.,VAN,Independent Oil & Gas,Canada
RX.V,BioSyent Inc.,VAN,Drug Manufacturers - Major,Canada
RSI.TO,Rogers Sugar Inc.,TOR,Diversified Machinery,Canada
RNW.TO,TransAlta Renewables Inc.,TOR,Diversified Utilities,Canada
RNK.V,Wow Unlimited Media Inc.,VAN,N/A,Canada
RMP.TO,RMP Energy Inc.,TOR,Independent Oil & Gas,Canada
RMK.V,Red Moon Resources Inc.,VAN,Industrial Metals & Minerals,Canada
PSK.TO,PrairieSky Royalty Ltd.,TOR,Aerospace/Defense - Major Diversified,Canada
PSG.TO,Old PSG Wind-down Ltd.,TOR,N/A,Canada
PRK.TO,Potash Ridge Corporation,TOR,Property Management,Canada
PIF.TO,Polaris Infrastructure Inc.,TOR,N/A,Canada
PGF.TO,Pengrowth Energy Corporation,TOR,Independent Oil & Gas,Canada
PEX.V,Pacific Ridge Exploration Ltd.,VAN,Industrial Metals & Minerals,Canada
OIL.V,LGX Oil + Gas Inc.,VAN,N/A,Canada
OGC.TO,OceanaGold Corporation,TOR,Gold,Canada
NXJ.TO,NexJ Systems Inc.,TOR,Technical & System Software,Canada
NXE.V,NexGen Energy Ltd.,VAN,N/A,Canada
NVX.V,NV Gold Corporation,VAN,Gold,Canada
NPS.TO,Northern Power Systems Corp.,TOR,Diversified Machinery,Canada
NLN.TO,"NeuLion, Inc.",TOR,Broadcasting - TV,Canada
NFI.TO,New Flyer Industries Inc.,TOR,Auto Manufacturers - Major,Canada
NCF.TO,Northcliff Resources Ltd.,TOR,Industrial Metals & Minerals,Canada
MWE.TO,Mawson West Limited,TOR,N/A,Canada
MSV.TO,Minco Silver Corporation,TOR,Silver,Canada
MLR.V,Melior Resources Inc.,VAN,Auto Parts,Canada
MAW.TO,Mawson Resources Limited,TOR,Industrial Metals & Minerals,Canada
KRN.TO,Karnalyte Resources Inc.,TOR,Business Services,Canada
KER.TO,Kerr Mines Inc.,TOR,Gold,Canada
KEL.TO,Kelt Exploration Ltd.,TOR,Independent Oil & Gas,Canada
IZN.V,InZinc Mining Ltd.,VAN,Copper,Canada
IT.TO,The Intertain Group Limited,TOR,N/A,Canada
INE.TO,Innergex Renewable Energy Inc.,TOR,Diversified Utilities,Canada
IFA.V,iFabric Corp.,VAN,N/A,Canada
IAE.TO,Ithaca Energy Inc.,TOR,N/A,Canada
I.TO,IntelliPharmaCeutics International Inc.,TOR,N/A,Canada
HZM.TO,Horizonte Minerals Plc,TOR,Industrial Metals & Minerals,Canada
HNL.TO,Horizon North Logistics Inc.,TOR,Oil & Gas Equipment & Services,Canada
HE.TO,Hanwei Energy Services Corp.,TOR,Oil & Gas Equipment & Services,Canada
GXO.TO,Granite Oil Corp.,TOR,N/A,Canada
GWR.TO,"Global Water Resources, Inc.",TOR,Water Utilities,Canada
GMO.TO,"General Moly, Inc.",TOR,Industrial Metals & Minerals,Canada
FTP.TO,Fortress Paper Ltd.,TOR,Paper & Paper Products,Canada
NK.V,New Klondike Exploration Ltd.,VAN,N/A,Canada
FGX.TO,Faircourt Gold Income Corp.,TOR,N/A,Canada
FER.TO,Century Global Commodities Corporation,TOR,N/A,Canada
ERF.TO,Enerplus Corporation,TOR,Medical Instruments & Supplies,Canada
ERD.TO,Erdene Resource Development Corporation,TOR,Industrial Metals & Minerals,Canada
EQT.V,Altamira Gold Corp.,VAN,N/A,Canada
EOM.TO,Eco Oro Minerals Corp,TOR,Industrial Metals & Minerals,Canada
MMS.TO,Macarthur Minerals Limited,TOR,N/A,Canada
EIL.V,Empire Industries Ltd.,VAN,General Contractors,Canada
EGZ.TO,Energizer Resources Inc.,TOR,N/A,Canada
EFX.TO,Enerflex Ltd.,TOR,Oil & Gas Equipment & Services,Canada
EFH.TO,Echelon Financial Holdings Inc.,TOR,Property & Casualty Insurance,Canada
DXI.TO,DXI Energy Inc.,TOR,N/A,Canada
DRN.TO,Delrand Resources Limited,TOR,N/A,Canada
DRG-UN.TO,Dream Global Real Estate Investment Trust,TOR,N/A,Canada
DNT.TO,Candente Copper Corp.,TOR,Copper,Canada
DNG.TO,Dynacor Gold Mines Inc.,TOR,Gold,Canada
DGI.TO,DATA Communications Management Corp.,TOR,N/A,Canada
CYB.TO,Cymbria Corporation,TOR,N/A,Canada
CXI.TO,"Currency Exchange International, Corp.",TOR,Investment Brokerage - National,Canada
CWX.TO,CanWel Building Materials Group Ltd.,TOR,General Building Materials,Canada
CVL.TO,Cervus Equipment Corporation,TOR,N/A,Canada
CSE.TO,Capstone Infrastructure Corporation,TOR,N/A,Canada
CNE.TO,Canacol Energy Ltd,TOR,Industrial Metals & Minerals,Canada
CHW.TO,Chesswood Group Limited,TOR,Rental & Leasing Services,Canada
CCA.TO,Cogeco Communications Inc.,TOR,CATV Systems,Canada
CAL.TO,Caledonia Mining Corporation Plc,TOR,Gold,Canada
BRY.TO,Bri-Chem Corp.,TOR,Oil & Gas Equipment & Services,Canada
BRM.V,BIOREM Inc.,VAN,Pollution & Treatment Controls,Canada
BR.TO,Big Rock Brewery Inc.,TOR,Beverages - Brewers,Canada
BOY.TO,"Boyuan Construction Group, Inc.",TOR,Residential Construction,Canada
BNP.TO,Bonavista Energy Corporation,TOR,Independent Oil & Gas,Canada
BNK.TO,Bankers Petroleum Ltd.,TOR,N/A,Canada
BLX.TO,Boralex Inc.,TOR,Industrial Metals & Minerals,Canada
BKM.V,Pacific Booker Minerals Inc.,VAN,Industrial Metals & Minerals,Canada
BKI.TO,Black Iron Inc.,TOR,Industrial Metals & Minerals,Canada
