Ticker,Name,Exchange,Category Name,Country
080420.KQ,"InnoChips Technology Co., Ltd.",KOE,N/A,South Korea
080000.KQ,Snu Precision Co Ltd,KOE,N/A,South Korea
079950.KQ,"INVENIA Co., Ltd.",KOE,N/A,South Korea
078130.KQ,"Kukil Paper Mfg. Co.,Ltd.",KOE,N/A,South Korea
078020.KQ,"EBEST Investment & Securities Co., Ltd.",KOE,N/A,South Korea
069960.KS,"Hyundai Department Store Co., Ltd.",KSC,N/A,South Korea
068930.KQ,"Digital Daesung Co., Ltd.",KOE,N/A,South Korea
068790.KQ,"DMS Co., Ltd.",KOE,N/A,South Korea
068760.KQ,Celltrion Pharm Inc.,KOE,N/A,South Korea
068270.KQ,"Celltrion, Inc.",KOE,N/A,South Korea
068050.KQ,Pan Entertainment Co Ltd,KOE,N/A,South Korea
067000.KQ,JoyCity Corporation,KOE,N/A,South Korea
066575.KS,LG Electronics Inc.,KSC,N/A,South Korea
065940.KQ,"KSCB Co.,Ltd.",KOE,N/A,South Korea
065680.KQ,"UJU Electronics Co., Ltd.",KOE,N/A,South Korea
065510.KQ,Huvitz Co. Ltd.,KOE,N/A,South Korea
060980.KS,Halla Holdings Corp.,KSC,N/A,South Korea
060720.KQ,"KHVATEC Co., Ltd.",KOE,N/A,South Korea
060590.KQ,"CTCBIO., Inc.",KOE,N/A,South Korea
060540.KQ,"System and Application Technologies Co., Ltd.",KOE,N/A,South Korea
060230.KQ,exax Inc.,KOE,N/A,South Korea
058860.KS,KTIS Corporation,KSC,N/A,South Korea
058820.KQ,"CMG Pharmaceutical CO.,LTD.",KOE,N/A,South Korea
058630.KQ,Mgame Corp.,KOE,N/A,South Korea
057030.KQ,"YBM Net, Inc.",KOE,N/A,South Korea
056190.KQ,SFA Engineering Corporation,KOE,N/A,South Korea
056000.KQ,"Cowon Systems, Inc.",KOE,N/A,South Korea
054800.KQ,"IDIS Holdings Co., Ltd.",KOE,N/A,South Korea
054540.KQ,Samyoung M-Tek Co. Ltd.,KOE,N/A,South Korea
054090.KQ,"Samjin LND Co., Ltd.",KOE,N/A,South Korea
053160.KQ,FreeMs Corporation,KOE,N/A,South Korea
052690.KS,"KEPCO Engineering & Construction Company, Inc.",KSC,N/A,South Korea
052300.KQ,"SH Holdings Co., Ltd.",KOE,N/A,South Korea
051370.KQ,"Interflex Co., Ltd.",KOE,N/A,South Korea
049120.KQ,Fine DNC Co. Ltd.,KOE,N/A,South Korea
048550.KQ,"SM Culture & Contents Co., Ltd.",KOE,N/A,South Korea
047810.KS,"Korea Aerospace Industries, Ltd.",KSC,N/A,South Korea
047050.KS,Posco Daewoo Corporation,KSC,N/A,South Korea
046440.KQ,"KGMobilians Co., Ltd.",KOE,N/A,South Korea
045890.KQ,"Dongbu Lightec Co., Ltd.",KOE,N/A,South Korea
044960.KQ,Eagle Veterinary Technology Co. Ltd.,KOE,N/A,South Korea
044820.KS,"Cosmax BTI, Inc.",KSC,N/A,South Korea
044490.KQ,Taewoong Co. Ltd.,KOE,N/A,South Korea
