Ticker,Name,Exchange,Category Name,Country
LUXOR-B.CO,Investeringsselskabet Luxor A/S,CPH,N/A,Denmark
DSV.CO,DSV A/S,CPH,Air Delivery & Freight Services,Denmark
TMCOM.CO,Travelmarket A/S,CPH,N/A,Denmark
SFG.CO,Santa Fe Group A/S,CPH,N/A,Denmark
IMAIL-B.CO,InterMail A/S,CPH,N/A,Denmark
EI.CO,EuroInvestor.com A/S,CPH,Business Services,Denmark
ROCK-A.CO,Rockwool International A/S,CPH,N/A,Denmark
PARKEN.CO,PARKEN Sport & Entertainment A/S,CPH,"Recreational Goods, Other",Denmark
BAVA.CO,Bavarian Nordic A/S,CPH,Biotechnology,Denmark
NUNA.CO,NunaMinerals A/S,CPH,N/A,Denmark
SPKSJL.CO,Sparekassen Sjælland-Fyn A/S,CPH,N/A,Denmark
SIF.CO,Silkeborg IF Invest A/S,CPH,N/A,Denmark
SPG.CO,SP Group A/S,CPH,Rubber & Plastics,Denmark
ESOFT.CO,esoft systems a/s,CPH,Advertising Agencies,Denmark
ROV.CO,Rovsing A/S,CPH,Aerospace/Defense - Major Diversified,Denmark
KRE.CO,Kreditbanken A/S,CPH,Money Center Banks,Denmark
ROCK-B.CO,Rockwool International A/S,CPH,N/A,Denmark
KLEE-B.CO,Brd. Klee A/S,CPH,N/A,Denmark
CARL-A.CO,Carlsberg A/S,CPH,N/A,Denmark
JUTBK.CO,Jutlander Bank A/S,CPH,N/A,Denmark
SKAKO.CO,SKAKO A/S,CPH,Diversified Machinery,Denmark
NORDJB.CO,Nordjyske Bank A/S,CPH,Money Center Banks,Denmark
DKC.CO,DKC.CO,CPH,N/A,Denmark
GERHSP-B.CO,German High Street Properties A/S,CPH,N/A,Denmark
MIGA-B.CO,Svejsemaskinefabrikken Migatronic A/S,CPH,N/A,Denmark
VIPRO.CO,Victoria Properties A/S,CPH,Property Management,Denmark
SIM.CO,SimCorp A/S,CPH,Technical & System Software,Denmark
SIF-B.CO,Silkeborg IF Invest A/S,CPH,N/A,Denmark
HOEJ-A.CO,Højgaard Holding A/S,CPH,N/A,Denmark
MAERSK-A.CO,A.P. Møller - Mærsk A/S,CPH,N/A,Denmark
EGE-B.CO,egetæpper a/s,CPH,N/A,Denmark
FLUG-B.CO,Flügger A/S,CPH,N/A,Denmark
TORM-A.CO,TORM-A.CO,CPH,N/A,Denmark
NTR-B.CO,NTR Holding A/S,CPH,N/A,Denmark
HH.CO,H+H International A/S,CPH,General Building Materials,Denmark
HOEJ-B.CO,Højgaard Holding A/S,CPH,N/A,Denmark
MERM.CO,Mermaid A/S,CPH,N/A,Denmark
TIV.CO,Tivoli A/S,CPH,"Recreational Goods, Other",Denmark
MATAS.CO,MATAS A/S,CPH,N/A,Denmark
GRLA.CO,"GrønlandsBANKEN, A/S",CPH,Money Center Banks,Denmark
ERRIA.CO,Erria A/S,CPH,Shipping,Denmark
GYLD-B.CO,Gyldendal A/S,CPH,N/A,Denmark
AURI-B.CO,Auriga Industries A/S,CPH,N/A,Denmark
SOLAR-B.CO,Solar A/S,CPH,N/A,Denmark
STYLE.CO,STYLEPIT A/S,CPH,N/A,Denmark
NEWCAP.CO,Newcap Holding A/S,CPH,Asset Management,Denmark
LL-A.CO,Land & Leisure A/S,CPH,N/A,Denmark
